dnaSampleID	sequencerRunID	internalLabID	rawDataFileName	rawDataFileDescription	rawDataFilePath	checkSum
MCDI.20190724.EPILITHON.5.DNA-DNA1	HY5W2BGXG	19A_22_2000	BMI_HY5W2BGXG_Plate19A_22WellC4_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY5W2BGXG_mms_R2/BMI_HY5W2BGXG_Plate19A_22WellC4_R2.fastq.gz	cbc61128fbf2768353de24798e258a6a
MCDI.20190724.EPILITHON.5.DNA-DNA1	HY5W2BGXG	19A_22_2000	BMI_HY5W2BGXG_Plate19A_22WellC4_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY5W2BGXG_mms_R1/BMI_HY5W2BGXG_Plate19A_22WellC4_R1.fastq.gz	5c15d3cb73940df86cb82a68ae06c41f
MCDI.20190724.EPILITHON.1.DNA-DNA1	HY5W2BGXG	19A_22_1996	BMI_HY5W2BGXG_Plate19A_22WellG3_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY5W2BGXG_mms_R1/BMI_HY5W2BGXG_Plate19A_22WellG3_R1.fastq.gz	4e706af4634c1974454a155310e089bd
MCDI.20190724.EPILITHON.6.DNA-DNA1	HY5W2BGXG	19A_22_2001	BMI_HY5W2BGXG_Plate19A_22WellD4_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY5W2BGXG_mms_R2/BMI_HY5W2BGXG_Plate19A_22WellD4_R2.fastq.gz	a0d464736d0fdeab8fe90b032e13eb08
MCDI.20190724.EPILITHON.3.DNA-DNA1	HY5W2BGXG	19A_22_1998	BMI_HY5W2BGXG_Plate19A_22WellA4_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY5W2BGXG_mms_R1/BMI_HY5W2BGXG_Plate19A_22WellA4_R1.fastq.gz	d78222f56755364b4d6771c8403695e9
MCDI.20190724.EPILITHON.2.DNA-DNA1	HY5W2BGXG	19A_22_1997	BMI_HY5W2BGXG_Plate19A_22WellH3_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY5W2BGXG_mms_R1/BMI_HY5W2BGXG_Plate19A_22WellH3_R1.fastq.gz	3f819eabc7bc2eaf3408f2e86dfc1049
MCDI.20190724.EPILITHON.4.DNA-DNA1	HY5W2BGXG	19A_22_1999	BMI_HY5W2BGXG_Plate19A_22WellB4_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY5W2BGXG_mms_R1/BMI_HY5W2BGXG_Plate19A_22WellB4_R1.fastq.gz	62156ac8105b6a0c59d26c49a975712c
MCDI.20190724.EPILITHON.2.DNA-DNA1	HY5W2BGXG	19A_22_1997	BMI_HY5W2BGXG_Plate19A_22WellH3_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY5W2BGXG_mms_R2/BMI_HY5W2BGXG_Plate19A_22WellH3_R2.fastq.gz	3963ce3f3d034f1dd094a25b7b01eb2e
MCDI.20190724.EPILITHON.3.DNA-DNA1	HY5W2BGXG	19A_22_1998	BMI_HY5W2BGXG_Plate19A_22WellA4_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY5W2BGXG_mms_R2/BMI_HY5W2BGXG_Plate19A_22WellA4_R2.fastq.gz	cceb801ef5aae6db96474bc173e4f727
MCDI.20190724.EPILITHON.1.DNA-DNA1	HY5W2BGXG	19A_22_1996	BMI_HY5W2BGXG_Plate19A_22WellG3_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY5W2BGXG_mms_R2/BMI_HY5W2BGXG_Plate19A_22WellG3_R2.fastq.gz	e35cfdd7d6a36ab631537acde5a5a10a
MCDI.20190724.EPILITHON.4.DNA-DNA1	HY5W2BGXG	19A_22_1999	BMI_HY5W2BGXG_Plate19A_22WellB4_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY5W2BGXG_mms_R2/BMI_HY5W2BGXG_Plate19A_22WellB4_R2.fastq.gz	8f088b0bdbf9b051e48970019ddc91b1
MCDI.20190724.EPILITHON.6.DNA-DNA1	HY5W2BGXG	19A_22_2001	BMI_HY5W2BGXG_Plate19A_22WellD4_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY5W2BGXG_mms_R1/BMI_HY5W2BGXG_Plate19A_22WellD4_R1.fastq.gz	22ffee3c87321709b8da2a9b449b54b3
MCDI.20200813.EPILITHON.4.DNA-DNA1	H75TCBGXM	20A_18_1574	BMI_20A_18_1574_mms_H75TCBGXM_R1.fastq.gz	Raw R1 fastq file	https://storage.neonscience.org/neon-microbial-raw-seq-files/2022/H75TCBGXM_R1/BMI_20A_18_1574_mms_H75TCBGXM_R1.fastq.gz	2dc1e8a02ecf2d499311b126abfe0c1e
MCDI.20200813.EPILITHON.1.DNA-DNA1	H75TCBGXM	20A_18_1577	BMI_20A_18_1577_mms_H75TCBGXM_R2.fastq.gz	Raw R2 fastq file	https://storage.neonscience.org/neon-microbial-raw-seq-files/2022/H75TCBGXM_R2/BMI_20A_18_1577_mms_H75TCBGXM_R2.fastq.gz	91f8619cd0f1a38c0aa841a82dd57125
MCDI.20200813.EPILITHON.1.DNA-DNA1	H75TCBGXM	20A_18_1577	BMI_20A_18_1577_mms_H75TCBGXM_R1.fastq.gz	Raw R1 fastq file	https://storage.neonscience.org/neon-microbial-raw-seq-files/2022/H75TCBGXM_R1/BMI_20A_18_1577_mms_H75TCBGXM_R1.fastq.gz	8ae4571c5effd965b084534d1c1d9614
MCDI.20200813.EPILITHON.6.DNA-DNA1	H75TCBGXM	20A_18_1572	BMI_20A_18_1572_mms_H75TCBGXM_R1.fastq.gz	Raw R1 fastq file	https://storage.neonscience.org/neon-microbial-raw-seq-files/2022/H75TCBGXM_R1/BMI_20A_18_1572_mms_H75TCBGXM_R1.fastq.gz	e0d294ec9658b032dc755e2dad4b05b7
MCDI.20200813.EPILITHON.4.DNA-DNA1	H75TCBGXM	20A_18_1574	BMI_20A_18_1574_mms_H75TCBGXM_R2.fastq.gz	Raw R2 fastq file	https://storage.neonscience.org/neon-microbial-raw-seq-files/2022/H75TCBGXM_R2/BMI_20A_18_1574_mms_H75TCBGXM_R2.fastq.gz	ab55da6b97c22fbab772980836b1425f
MCDI.20200813.EPILITHON.5.DNA-DNA1	H75TCBGXM	20A_18_1573	BMI_20A_18_1573_mms_H75TCBGXM_R1.fastq.gz	Raw R1 fastq file	https://storage.neonscience.org/neon-microbial-raw-seq-files/2022/H75TCBGXM_R1/BMI_20A_18_1573_mms_H75TCBGXM_R1.fastq.gz	07dea142afc6da1e91f3560b15dbfd6b
MCDI.20200813.EPILITHON.2.DNA-DNA1	H75TCBGXM	20A_18_1576	BMI_20A_18_1576_mms_H75TCBGXM_R2.fastq.gz	Raw R2 fastq file	https://storage.neonscience.org/neon-microbial-raw-seq-files/2022/H75TCBGXM_R2/BMI_20A_18_1576_mms_H75TCBGXM_R2.fastq.gz	f289d52d406b60aeaf7c2eb37423b14a
MCDI.20200813.EPILITHON.6.DNA-DNA1	H75TCBGXM	20A_18_1572	BMI_20A_18_1572_mms_H75TCBGXM_R2.fastq.gz	Raw R2 fastq file	https://storage.neonscience.org/neon-microbial-raw-seq-files/2022/H75TCBGXM_R2/BMI_20A_18_1572_mms_H75TCBGXM_R2.fastq.gz	53505e1b262035987a5337a4703836d4
MCDI.20200813.EPILITHON.3.DNA-DNA1	H75TCBGXM	20A_18_1575	BMI_20A_18_1575_mms_H75TCBGXM_R2.fastq.gz	Raw R2 fastq file	https://storage.neonscience.org/neon-microbial-raw-seq-files/2022/H75TCBGXM_R2/BMI_20A_18_1575_mms_H75TCBGXM_R2.fastq.gz	1b821b9cd0cde759c1e2cc7d213e43a7
MCDI.20200813.EPILITHON.5.DNA-DNA1	H75TCBGXM	20A_18_1573	BMI_20A_18_1573_mms_H75TCBGXM_R2.fastq.gz	Raw R2 fastq file	https://storage.neonscience.org/neon-microbial-raw-seq-files/2022/H75TCBGXM_R2/BMI_20A_18_1573_mms_H75TCBGXM_R2.fastq.gz	83cafd0a3727d0beb0fddffc7e7deb53
MCDI.20200813.EPILITHON.2.DNA-DNA1	H75TCBGXM	20A_18_1576	BMI_20A_18_1576_mms_H75TCBGXM_R1.fastq.gz	Raw R1 fastq file	https://storage.neonscience.org/neon-microbial-raw-seq-files/2022/H75TCBGXM_R1/BMI_20A_18_1576_mms_H75TCBGXM_R1.fastq.gz	802c89e4ec1fc0ada496f04b835684a8
MCDI.20200813.EPILITHON.3.DNA-DNA1	H75TCBGXM	20A_18_1575	BMI_20A_18_1575_mms_H75TCBGXM_R1.fastq.gz	Raw R1 fastq file	https://storage.neonscience.org/neon-microbial-raw-seq-files/2022/H75TCBGXM_R1/BMI_20A_18_1575_mms_H75TCBGXM_R1.fastq.gz	c9dfc6f777feceb2162568ff9a8c2cc9
MAYF.20190805.EPIXYLON.5.DNA-DNA1	HJVFJBGXG	19A_22_1985	BMI_HJVFJBGXG_Plate19A_22WellD02_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R1/BMI_HJVFJBGXG_Plate19A_22WellD02_R1.fastq.gz	a9282b19e3133c6133cc7b826dcc7286
MAYF.20190805.EPIXYLON.3.DNA-DNA1	HJVFJBGXG	19A_22_1983	BMI_HJVFJBGXG_Plate19A_22WellB2_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R1/BMI_HJVFJBGXG_Plate19A_22WellB2_R1.fastq.gz	a933b5660b3f999e52d00417f98de54c
MAYF.20190805.EPIXYLON.2.DNA-DNA1	HJVFJBGXG	19A_22_1982	BMI_HJVFJBGXG_Plate19A_22WellA2_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R1/BMI_HJVFJBGXG_Plate19A_22WellA2_R1.fastq.gz	c6ab3ecfb4906b93588a7cbc1b262131
MAYF.20190805.EPIXYLON.1.DNA-DNA1	HJVFJBGXG	19A_22_1981	BMI_HJVFJBGXG_Plate19A_22WellH1_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R2/BMI_HJVFJBGXG_Plate19A_22WellH1_R2.fastq.gz	9f88c3b495c2f290363c451ec62099f1
MAYF.20190805.EPIXYLON.3.DNA-DNA1	HJVFJBGXG	19A_22_1983	BMI_HJVFJBGXG_Plate19A_22WellB2_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R2/BMI_HJVFJBGXG_Plate19A_22WellB2_R2.fastq.gz	51a486f7e7b94472b5c4daedb3678bfe
MAYF.20190805.EPIXYLON.4.DNA-DNA1	HJVFJBGXG	19A_22_1984	BMI_HJVFJBGXG_Plate19A_22WellC02_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R2/BMI_HJVFJBGXG_Plate19A_22WellC02_R2.fastq.gz	6a6fe78ae42befa0e6fc176d2e01a111
MAYF.20190805.EPIXYLON.4.DNA-DNA1	HJVFJBGXG	19A_22_1984	BMI_HJVFJBGXG_Plate19A_22WellC02_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R1/BMI_HJVFJBGXG_Plate19A_22WellC02_R1.fastq.gz	de639f82cdb41bf83cf93dbe150ebbb3
MAYF.20190805.EPIXYLON.5.DNA-DNA1	HJVFJBGXG	19A_22_1985	BMI_HJVFJBGXG_Plate19A_22WellD02_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R2/BMI_HJVFJBGXG_Plate19A_22WellD02_R2.fastq.gz	8a10551881cfef384c8dbade31206b7d
MAYF.20190805.EPIXYLON.2.DNA-DNA1	HJVFJBGXG	19A_22_1982	BMI_HJVFJBGXG_Plate19A_22WellA2_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R2/BMI_HJVFJBGXG_Plate19A_22WellA2_R2.fastq.gz	1d4487d7827948c1250d61a1153141a7
MAYF.20190805.EPIXYLON.1.DNA-DNA1	HJVFJBGXG	19A_22_1981	BMI_HJVFJBGXG_Plate19A_22WellH1_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R1/BMI_HJVFJBGXG_Plate19A_22WellH1_R1.fastq.gz	9aa69712e72d5d3b306526cc1788f7a5
MAYF.20200716.EPIXYLON.2.DNA-DNA1	H75TCBGXM	20A_16_1482	BMI_20A_16_1482_mms_H75TCBGXM_R1.fastq.gz	Raw R1 fastq file	https://storage.neonscience.org/neon-microbial-raw-seq-files/2022/H75TCBGXM_R1/BMI_20A_16_1482_mms_H75TCBGXM_R1.fastq.gz	7c8af705a5f632503208919d6981bd27
MAYF.20200716.EPIXYLON.3.DNA-DNA1	H75TCBGXM	20A_18_1554	BMI_20A_18_1554_mms_H75TCBGXM_R1.fastq.gz	Raw R1 fastq file	https://storage.neonscience.org/neon-microbial-raw-seq-files/2022/H75TCBGXM_R1/BMI_20A_18_1554_mms_H75TCBGXM_R1.fastq.gz	5d28c1ec5a24e1eebc42741bfd1dec3e
MAYF.20200716.EPIXYLON.2.DNA-DNA1	H75TCBGXM	20A_16_1482	BMI_20A_16_1482_mms_H75TCBGXM_R2.fastq.gz	Raw R2 fastq file	https://storage.neonscience.org/neon-microbial-raw-seq-files/2022/H75TCBGXM_R2/BMI_20A_16_1482_mms_H75TCBGXM_R2.fastq.gz	ec893825c62ca31151c2da1000ef8369
MAYF.20200716.EPIXYLON.3.DNA-DNA1	H75TCBGXM	20A_18_1554	BMI_20A_18_1554_mms_H75TCBGXM_R2.fastq.gz	Raw R2 fastq file	https://storage.neonscience.org/neon-microbial-raw-seq-files/2022/H75TCBGXM_R2/BMI_20A_18_1554_mms_H75TCBGXM_R2.fastq.gz	12a794609d2a0fb5b16ba80fb382677b
MAYF.20200716.EPIXYLON.1.DNA-DNA1	H75TCBGXM	20A_16_1481	BMI_20A_16_1481_mms_H75TCBGXM_R1.fastq.gz	Raw R1 fastq file	https://storage.neonscience.org/neon-microbial-raw-seq-files/2022/H75TCBGXM_R1/BMI_20A_16_1481_mms_H75TCBGXM_R1.fastq.gz	7b2c0f52a047b5889fa0bcb4bcc4687c
MAYF.20200716.EPIXYLON.1.DNA-DNA1	H75TCBGXM	20A_16_1481	BMI_20A_16_1481_mms_H75TCBGXM_R2.fastq.gz	Raw R2 fastq file	https://storage.neonscience.org/neon-microbial-raw-seq-files/2022/H75TCBGXM_R2/BMI_20A_16_1481_mms_H75TCBGXM_R2.fastq.gz	fbd3c7b8078d65cd1d581737e5813b5d
ARIK.20190715.EPIPSAMMON.2.DNA-DNA1	HJVFJBGXG	19A_10_0924	BMI_HJVFJBGXG_Plate19A_10WellG10_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R1/BMI_HJVFJBGXG_Plate19A_10WellG10_R1.fastq.gz	94ca904cb6559f93ac442d08b88d1267
ARIK.20190715.EPIPSAMMON.1.DNA-DNA1	HJVFJBGXG	19A_10_0923	BMI_HJVFJBGXG_Plate19A_10WellF10_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R1/BMI_HJVFJBGXG_Plate19A_10WellF10_R1.fastq.gz	dfffd83f6025c5ecc2a29a46fe6158df
ARIK.20190715.EPIPSAMMON.1.DNA-DNA1	HJVFJBGXG	19A_10_0923	BMI_HJVFJBGXG_Plate19A_10WellF10_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R2/BMI_HJVFJBGXG_Plate19A_10WellF10_R2.fastq.gz	9939ef88c3251a49cd580196fd6b6d7e
ARIK.20190715.EPIPSAMMON.3.DNA-DNA1	HJVFJBGXG	19A_10_0925	BMI_HJVFJBGXG_Plate19A_10WellH10_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R2/BMI_HJVFJBGXG_Plate19A_10WellH10_R2.fastq.gz	0f62a58fc3a343327371ce3071154970
ARIK.20190715.EPIPSAMMON.2.DNA-DNA1	HJVFJBGXG	19A_10_0924	BMI_HJVFJBGXG_Plate19A_10WellG10_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R2/BMI_HJVFJBGXG_Plate19A_10WellG10_R2.fastq.gz	8b17c9737813e49e4c7992cc362bd5c9
ARIK.20190715.EPIPSAMMON.3.DNA-DNA1	HJVFJBGXG	19A_10_0925	BMI_HJVFJBGXG_Plate19A_10WellH10_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R1/BMI_HJVFJBGXG_Plate19A_10WellH10_R1.fastq.gz	6d0d22bcdb8714724798c1c23d8b3b3e
BLUE.20190711.EPILITHON.4.DNA-DNA1	HVMHLBGXG	19A_10_0856	BMI_HVMHLBGXG_Plate19A_10WellC2_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HVMHLBGXG_mms_R2/BMI_HVMHLBGXG_Plate19A_10WellC2_R2.fastq.gz	b0fc3514b9687e2d8f833655f1a0d7d1
BLUE.20190711.EPILITHON.3.DNA-DNA1	HVMHLBGXG	19A_10_0855	BMI_HVMHLBGXG_Plate19A_10WellB2_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HVMHLBGXG_mms_R2/BMI_HVMHLBGXG_Plate19A_10WellB2_R2.fastq.gz	d74f147100992d3c5106c49101350373
BLUE.20190711.EPILITHON.2.DNA-DNA1	HVMHLBGXG	19A_10_0854	BMI_HVMHLBGXG_Plate19A_10WellA2_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HVMHLBGXG_mms_R1/BMI_HVMHLBGXG_Plate19A_10WellA2_R1.fastq.gz	7b65f3882b3199e8948d599fbcd7d7cb
BLUE.20190711.EPILITHON.6.DNA-DNA1	HVMHLBGXG	19A_10_0858	BMI_HVMHLBGXG_Plate19A_10WellE2_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HVMHLBGXG_mms_R1/BMI_HVMHLBGXG_Plate19A_10WellE2_R1.fastq.gz	c26586adce3777512fede3dfc0e51734
BLUE.20190711.EPILITHON.5.DNA-DNA1	HVMHLBGXG	19A_10_0857	BMI_HVMHLBGXG_Plate19A_10WellD2_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HVMHLBGXG_mms_R2/BMI_HVMHLBGXG_Plate19A_10WellD2_R2.fastq.gz	0f0a367e513eca67275e3ed3f5baf433
BLUE.20190711.EPILITHON.8.DNA-DNA1	HVMHLBGXG	19A_10_0860	BMI_HVMHLBGXG_Plate19A_10WellG2_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HVMHLBGXG_mms_R1/BMI_HVMHLBGXG_Plate19A_10WellG2_R1.fastq.gz	5601bc8252aab260daa4b408274a1468
BLUE.20190711.EPILITHON.5.DNA-DNA1	HVMHLBGXG	19A_10_0857	BMI_HVMHLBGXG_Plate19A_10WellD2_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HVMHLBGXG_mms_R1/BMI_HVMHLBGXG_Plate19A_10WellD2_R1.fastq.gz	dd6af4f6bec40cda4b4b978ece5d3b08
BLUE.20190711.EPILITHON.7.DNA-DNA1	HVMHLBGXG	19A_10_0859	BMI_HVMHLBGXG_Plate19A_10WellF2_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HVMHLBGXG_mms_R2/BMI_HVMHLBGXG_Plate19A_10WellF2_R2.fastq.gz	14444c0abca56b111098c3a3a3ee526a
BLUE.20190711.EPILITHON.6.DNA-DNA1	HVMHLBGXG	19A_10_0858	BMI_HVMHLBGXG_Plate19A_10WellE2_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HVMHLBGXG_mms_R2/BMI_HVMHLBGXG_Plate19A_10WellE2_R2.fastq.gz	2a14f7a24a2a26341de7d871b02c841c
BLUE.20190711.EPILITHON.8.DNA-DNA1	HVMHLBGXG	19A_10_0860	BMI_HVMHLBGXG_Plate19A_10WellG2_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HVMHLBGXG_mms_R2/BMI_HVMHLBGXG_Plate19A_10WellG2_R2.fastq.gz	f990c23946a157e432dd53c031cafdcb
BLUE.20190711.EPILITHON.3.DNA-DNA1	HVMHLBGXG	19A_10_0855	BMI_HVMHLBGXG_Plate19A_10WellB2_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HVMHLBGXG_mms_R1/BMI_HVMHLBGXG_Plate19A_10WellB2_R1.fastq.gz	8ed27489d0014e0af0e3c762a84da258
BLUE.20190711.EPILITHON.4.DNA-DNA1	HVMHLBGXG	19A_10_0856	BMI_HVMHLBGXG_Plate19A_10WellC2_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HVMHLBGXG_mms_R1/BMI_HVMHLBGXG_Plate19A_10WellC2_R1.fastq.gz	d48002fdb8b75056e329b1ad38b9d0c5
BLUE.20190711.EPILITHON.2.DNA-DNA1	HVMHLBGXG	19A_10_0854	BMI_HVMHLBGXG_Plate19A_10WellA2_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HVMHLBGXG_mms_R2/BMI_HVMHLBGXG_Plate19A_10WellA2_R2.fastq.gz	160cf7aa69fac6c453ea7283ce03aff4
BLUE.20190711.EPILITHON.7.DNA-DNA1	HVMHLBGXG	19A_10_0859	BMI_HVMHLBGXG_Plate19A_10WellF2_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HVMHLBGXG_mms_R1/BMI_HVMHLBGXG_Plate19A_10WellF2_R1.fastq.gz	a3c6a9abcede95d86ab7d4d57ce2f522
BLUE.20190711.EPILITHON.1.DNA-DNA1	HJVFJBGXG	19A_10_0853	BMI_HJVFJBGXG_Plate19A_10WellH1_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R2/BMI_HJVFJBGXG_Plate19A_10WellH1_R2.fastq.gz	25ce7baf61f2c2244e205ac333cfdccb
BLUE.20190711.EPILITHON.1.DNA-DNA1	HJVFJBGXG	19A_10_0853	BMI_HJVFJBGXG_Plate19A_10WellH1_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R1/BMI_HJVFJBGXG_Plate19A_10WellH1_R1.fastq.gz	6fd74c4e2436d0898e676d819adf36cc
BLDE.20190805.EPILITHON.1.DNA-DNA1	HJVFJBGXG	19A_10_0909	BMI_HJVFJBGXG_Plate19A_10WellH8_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R1/BMI_HJVFJBGXG_Plate19A_10WellH8_R1.fastq.gz	e33a8d36d00d0bdf56cf8741b84025f8
BLDE.20190805.EPILITHON.6.DNA-DNA1	HJVFJBGXG	19A_10_0914	BMI_HJVFJBGXG_Plate19A_10WellE9_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R1/BMI_HJVFJBGXG_Plate19A_10WellE9_R1.fastq.gz	cf695878921147121c39cb5958ac1502
BLDE.20190805.EPILITHON.7.DNA-DNA1	HJVFJBGXG	19A_10_0915	BMI_HJVFJBGXG_Plate19A_10WellF9_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R2/BMI_HJVFJBGXG_Plate19A_10WellF9_R2.fastq.gz	3e4815100b837ba22257bf5b91d0bd40
BLDE.20190805.EPILITHON.8.DNA-DNA1	HJVFJBGXG	19A_10_0916	BMI_HJVFJBGXG_Plate19A_10WellG9_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R2/BMI_HJVFJBGXG_Plate19A_10WellG9_R2.fastq.gz	b3644f22e7e7193f1960997bae9944ab
BLDE.20190805.EPILITHON.8.DNA-DNA1	HJVFJBGXG	19A_10_0916	BMI_HJVFJBGXG_Plate19A_10WellG9_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R1/BMI_HJVFJBGXG_Plate19A_10WellG9_R1.fastq.gz	0c74f04451acd681e634066455448d9d
BLDE.20190805.EPILITHON.2.DNA-DNA1	HJVFJBGXG	19A_10_0910	BMI_HJVFJBGXG_Plate19A_10WellA9_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R1/BMI_HJVFJBGXG_Plate19A_10WellA9_R1.fastq.gz	c4b62b2bee835b9e1c90cb9f2ebc752a
BLDE.20190805.EPILITHON.4.DNA-DNA1	HJVFJBGXG	19A_10_0912	BMI_HJVFJBGXG_Plate19A_10WellC9_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HJVFJBGXG_mms_R2/BMI_HJVFJBGXG_Plate19A_10WellC9_R2.fastq.gz	bc374c95b3f97579d78acc5368737c64
